SOBAODANH,diem_trung_binh
33003117,4.0325
33003118,6.007499999999999
33003119,4.97
33003120,4.4
33003121,5.095
33003122,4.97
33003123,3.625
33003124,5.8125
33003125,4.47
33003126,4.1875
33003127,5.22
33003128,3.8125
33003129,4.1575
33003130,3.8200000000000003
33003131,4.095
33003132,4.995
33003133,4.8075
33003134,3.55
33003135,3.25
33003136,4.1875
33003137,5.0825
33003138,4.095
33003139,4.05
33003140,3.5625
33003141,4.6575
33003142,3.5
33003143,4.7
33003144,3.7824999999999998
33003145,3.625
33003146,4.4375
33003147,4.345
33003148,4.595
33003149,4.625
33003150,4.97
33003151,3.795
33003152,3.87
33003153,4.4375
33003154,3.725
33003155,4.625
33003156,4.9875
33003157,4.595
33003158,3.5625
33003159,4.85
33003160,4.2825
33003161,4.25
33003162,4.3
33003163,4.1625
33003164,4.5
33003165,5.0325
33003166,3.675
33003167,5.7575
33003168,4.4375
33003169,4.45
33003170,3.045
33003171,5.57
33003172,4.0625
33003173,5.7825
33003174,4.875
33003175,4.25
33003176,4.1375
33003177,4.3125
33003178,4.995
33003179,3.5625
33003180,4.9375
33003181,3.8125
33003182,5.2625
33003183,4.845
33003184,4.375
33003185,3.815
33003186,3.4074999999999998
33003187,5.1075
33003188,3.2
33003189,4.47
33003190,4.5075
33003191,5.345
33003192,3.7
33003193,5.125
33003194,5.075
33003195,5.5
33003196,4.75
33003197,5.195
33003198,2.8
33003199,4.72
33003200,5.1375
33003201,4.6875
33003202,4.8375
33003203,3.875
33003204,5.045
33003205,4.0625
33003206,4.0125
33003208,4.22
33003209,4.75
33003210,3.1875
33003211,4.25
33003212,4.375
33003213,4.6625
33003214,3.6449999999999996
33003215,5.0625
33003216,3.8324999999999996
33003217,5.7125
33003218,2.7575000000000003
33003219,5.1875
33003220,4.4375
33003221,5.0
33003222,4.25
33003223,4.5625
33003224,4.875
33003225,4.1375
33003226,3.7199999999999998
33003227,5.0325
33003228,5.4125
33003229,4.095
33003230,5.0125
33003231,4.7125
33003232,4.6575
33003233,4.8825
33003234,4.5325
33003235,3.0375
33003236,4.8125
33003237,4.8825
33003238,4.3125
33003239,5.025
33003240,4.9075
33003241,4.9075
33003242,4.9575
33003243,3.725
33003244,3.35
33003245,3.8075
33003246,5.37
33003247,5.8075
33003248,4.5
33003249,4.0625
33003250,4.85
33003251,3.3949999999999996
33003252,4.5
33003253,4.295
33003254,4.845
33003255,5.2075
33003256,4.675
33003257,3.1325000000000003
33003258,5.0325
33003259,3.2824999999999998
33003260,5.0625
33003261,4.4875
33003262,4.9875
33003263,4.0625
33003264,3.75
33003265,4.0125
33003266,4.0125
33003267,4.125
33003268,4.125
33003269,3.5324999999999998
33003270,4.375
33003271,3.25
33003272,4.6875
33003273,4.775
33003274,3.67
33003275,4.6875
33003276,3.975
33003277,4.1875
33003278,4.0
33003279,4.72
33003280,3.1625
33003281,4.275
33003282,4.8875
33003283,5.4375
33003284,3.7824999999999998
33003285,4.8075
33003286,4.845
33003287,4.1075
33003288,4.75
33003289,5.225
33003290,4.0325
33003291,4.845
33003292,4.55
33003293,5.0625
33003294,4.4625
33003295,3.4375
33003296,3.8125
33003297,5.2375
33003298,3.9375
33003299,5.55
33003300,4.5
33003301,4.595
33003302,4.4375
33003303,4.1575
33003304,4.5625
33003305,4.6575
33003306,4.0325
33003307,3.7199999999999998
33003308,4.0
33003309,4.82
33003310,3.775
33003311,4.1875
33003312,4.42
33003313,4.72
33003314,5.3375
33003315,4.745
33003316,3.875
33003317,4.575
33003318,3.9699999999999998
33003319,3.9375
33003320,3.9074999999999998
33003321,3.875
33003322,4.75
33003323,5.183333333333334
33003324,3.6825
33003325,4.3125
33003326,4.85
33003327,5.22
33003328,4.4075
33003329,4.52
33003330,4.125
33003331,4.325
33003332,4.5
33003333,4.045
33003334,4.7
33003335,5.55
33003336,4.595
33003337,4.1575
33003338,5.5125
33003339,4.0875
33003340,4.22
33003341,4.5625
33003342,3.9375
33003343,4.5325
33003344,4.2825
33003345,3.925
33003346,3.6875
33003347,4.3125
33003348,3.9699999999999998
33003349,4.595
33003350,2.5
33003351,4.075
33003352,3.8125
33003353,4.25
33003354,3.625
33003355,4.5
33003356,4.2825
33003357,5.7625
33003358,5.7125
33003359,3.925
33003360,3.7824999999999998
33003361,3.6449999999999996
33003362,4.0
33003363,4.125
33003364,4.5625
33003365,3.8449999999999998
33003366,4.045
33003367,4.0325
33003368,3.5625
33003369,3.9125
33003370,5.0325
33003371,5.3125
33003372,3.9074999999999998
33003373,3.4375
33003374,5.195
33003375,3.0949999999999998
33003376,4.9375
33003377,3.85
33003378,5.05
33003379,3.4699999999999998
33003380,4.1575
33003381,4.5625
33003382,4.47
33003383,4.0625
33003384,3.6666666666666665
33003385,4.5325
33003386,3.9375
33003387,4.425
33003388,5.1575
33003389,4.495
33003390,4.6575
33003391,4.4075
33003392,4.7625
33003393,5.4075
33003394,4.7825
33003395,4.245
33003396,4.3125
33003397,4.4825
33003398,5.0875
33003399,4.15
33003400,4.125
33003401,4.47
33003402,4.8075
33003403,4.5
33003405,4.5325
33003406,4.4375
33003407,4.445
33003408,3.375
33003409,4.845
33003410,4.6875
33003411,3.9825
33003412,4.8875
33003413,4.775
33003414,4.65
33003415,4.5
33003416,4.2825
33003417,4.882499999999999
33003418,5.095
33003419,4.125
33003420,4.825
33003421,4.7
33003422,3.9699999999999998
33003423,4.97
33003424,4.47
33003425,4.25
33003426,3.19
33003427,4.575
33003428,4.75
33003429,4.4375
33003430,2.6833333333333336
33003431,5.0325
33003432,3.0
33003433,5.2625
33003434,4.1575
33003435,3.5
33003436,3.625
33003437,4.1575
33003438,4.2825
33003439,4.92
33003440,4.25
33003441,4.625
33003442,5.345
33003443,3.25
33003444,4.2125
33003445,4.375
33003446,3.8449999999999998
33003447,4.25
33003448,3.6875
33003449,4.725
33003450,4.1875
33003451,4.5
33003452,4.3875
33003453,4.7075
33003454,5.5
33003455,4.3125
33003456,5.1575
33003457,4.5625
33003458,4.3575
33003459,5.15
33003460,4.72
33003461,3.7199999999999998
33003462,4.72
33003463,5.1875
33003464,5.3125
33003465,4.5
33003466,5.1
33003467,4.125
33003468,5.1125
33003469,3.625
33003470,4.5
33003471,4.0
33003472,4.4125
33003473,4.875
33003474,4.5625
33003475,3.9574999999999996
33003476,3.4375
33003477,4.4325
33003478,4.95
33003479,3.4074999999999998
33003480,5.0125
33003481,5.375
33003482,3.545
33003483,5.4125
33003484,4.6875
33003485,4.2825
33003486,5.0075
33003487,4.1575
33003488,3.1574999999999998
33003489,4.7825
33003490,5.0325
33003491,4.2375
33003492,3.6166666666666667
33003493,4.2125
33003494,4.525
33003495,4.9625
33003496,3.4699999999999998
33003497,4.72
33003498,4.67
33003499,5.1
33003500,3.5625
33003501,4.0
33003502,3.8449999999999998
33003503,4.0
33003504,4.5625
33003505,4.3500000000000005
33003506,5.0325
33003507,5.1875
33003508,5.22
33003509,4.47
33003510,3.425
33003511,4.8575
33003512,3.675
33003513,3.8200000000000003
33003514,3.625
33003515,4.4075
33003516,4.625
33003517,4.3575
33003518,5.0575
33003519,5.1
33003520,3.9574999999999996
33003521,4.6575
33003522,4.595
33003523,4.4075
33003524,3.6875
33003525,5.0
33003526,5.12
33003527,4.3125
33003528,5.475
33003529,4.0575
33003530,4.87
33003531,4.4375
33003532,4.9375
33003533,4.0
33003534,3.25
33003535,4.8125
33003536,2.7
33003537,4.9
33003538,4.72
33003539,5.45
33003540,3.4625
33003541,4.0325
33003542,3.4166666666666665
33003543,4.4075
33003544,5.4
33003545,4.2075
33003546,3.9699999999999998
33003547,4.4875
33003548,4.595
33003549,4.1875
33003550,5.9325
33003551,4.3625
33003552,3.9
33003553,4.625
33003554,4.8125
33003555,4.3125
33003556,4.5575
33003557,4.5625
33003558,4.345
33003559,4.4375
33003560,4.97
33003561,3.25
33003562,4.5625
33003563,3.6875
33003564,3.9699999999999998
33003565,4.0375
33003566,5.0825
33003567,4.65
33003568,3.8449999999999998
33003569,4.1825
33003570,3.6125
33003571,4.225
33003572,2.4450000000000003
33003573,3.8125
33003574,2.7625
33003575,4.525
33003576,4.6575
33003577,4.245
33003578,5.0325
33003579,5.0625
33003580,4.3125
33003581,4.75
33003582,4.97
33003583,4.5
33003584,4.4075
33003585,4.7825
33003586,5.0625
33003587,4.345
33003588,5.0
33003589,5.12
33003590,3.716666666666667
33003591,3.7625
33003592,3.8125
33003593,4.025
33003594,4.595
33003595,4.0
33003596,4.1875
33003597,4.6575
33003598,3.5949999999999998
33003599,4.7325
33003600,4.7825
33003601,4.06
33003602,4.72
33003603,4.125
33003604,4.095
33003605,4.6575
33003606,3.7199999999999998
33003607,4.3875
33003608,3.5875
33003609,3.725
33003610,4.25
33003611,4.3125
33003612,4.1575
33003613,3.7824999999999998
33003614,3.9699999999999998
33003615,3.27
33003616,3.0324999999999998
33003617,3.8125
33003618,3.825
33003619,3.85
33003620,4.5
33003621,4.0325
33003622,4.7825
33003623,5.0
33003624,4.1875
33003625,5.0
33003626,3.7125
33003627,3.9074999999999998
33003628,5.2825
33003629,4.5875
33003630,5.5125
33003631,4.5
33003632,4.6825
33003633,5.97
33003634,3.9699999999999998
33003635,4.4075
33003636,4.0625
33003637,4.595
33003638,4.416666666666667
33003639,4.55
33003640,3.9074999999999998
33003641,2.525
33003642,3.5
33003643,6.0075
33003644,5.725
33003645,4.6875
33003646,4.345
33003647,4.632499999999999
33003648,5.862500000000001
33003649,4.495
33003650,4.6450000000000005
33003651,3.125
33003652,4.5325
33003653,4.97
33003654,4.4075
33003655,4.875
33003656,4.1875
33003657,4.345
33003658,4.35
33003659,3.9574999999999996
33003660,4.9075
33003661,5.1075
33003662,4.97
33003663,4.395
33003664,4.5825
33003665,4.55
33003666,5.0325
33003667,4.22
33003668,3.6950000000000003
33003669,4.675
33003670,4.845
33003671,5.6575
33003672,4.9375
33003673,3.9074999999999998
33003674,4.075
33003675,4.125
33003676,4.625
33003678,3.125
33003680,4.975
33003681,4.625
33003682,5.27
33003683,3.6875
33003684,5.6575
33003685,4.45
33003686,5.125
33003687,4.6875
33003688,4.25
33003689,5.0625
HUI000001,4.675
HUI000002,3.625
HUI000003,4.4325
HUI000004,3.5200000000000005
HUI000005,5.15
HUI000006,3.276
HUI000007,4.5575
HUI000008,5.0075
HUI000009,4.345
HUI000010,5.0249999999999995
HUI000011,4.819999999999999
HUI000012,4.656000000000001
HUI000013,4.956
HUI000014,5.645
HUI000015,3.0625
HUI000016,5.1899999999999995
HUI000017,5.0
HUI000018,5.9825
HUI000019,3.8259999999999996
HUI000020,4.3999999999999995
HUI000021,6.1499999999999995
HUI000022,5.45
HUI000023,5.41
HUI000024,3.9
HUI000025,4.35
HUI000026,7.433333333333334
HUI000027,3.9799999999999995
HUI000028,3.8660000000000005
HUI000029,3.795
HUI000030,3.9
HUI000031,4.0200000000000005
HUI000032,5.095
HUI000033,4.6325
HUI000034,3.18
HUI000035,6.0575
HUI000036,5.0200000000000005
HUI000037,2.8833333333333333
HUI000038,4.51
HUI000039,5.036
HUI000040,4.0649999999999995
HUI000041,7.6000000000000005
HUI000042,7.016
HUI000043,6.0125
HUI000044,5.7
HUI000045,5.433333333333334
HUI000046,4.87
HUI000047,5.875
HUI000048,7.574999999999999
HUI000049,5.8
HUI000050,3.5060000000000002
HUI000051,4.987500000000001
HUI000052,6.0
HUI000053,4.87
HUI000054,2.975
HUI000055,5.16
HUI000056,4.183333333333334
HUI000057,3.5700000000000003
HUI000058,4.99
HUI000059,3.286
HUI000060,3.4
HUI000061,4.076
HUI000062,3.8875
HUI000063,3.6266666666666665
HUI000064,6.324999999999999
HUI000065,6.6075
HUI000066,5.5
HUI000067,5.444000000000001
HUI000068,4.699999999999999
HUI000069,6.57
HUI000070,5.333333333333333
HUI000071,3.65
HUI000072,4.375
HUI000073,5.720000000000001
HUI000074,6.1259999999999994
HUI000075,5.7325
HUI000076,5.095
HUI000077,6.526000000000001
HUI000078,6.046000000000001
HUI000079,5.0075
HUI000080,4.595
HUI000081,4.8500000000000005
HUI000082,4.07
HUI000083,5.221666666666667
HUI000084,4.5075
HUI000086,5.475
HUI000087,4.1125
HUI000088,5.756
HUI000089,6.5325
HUI000091,5.5
HUI000092,3.25
HUI000093,4.4925
HUI000094,5.166
HUI000095,3.3125
HUI000096,6.945
HUI000097,2.95
HUI000098,4.386000000000001
HUI000099,5.26
HUI000100,3.55
HUI000101,6.262499999999999
HUI000102,5.616666666666667
HUI000103,5.456
HUI000104,5.699999999999999
HUI000105,4.1875
HUI000106,3.04
HUI000107,5.6125
HUI000108,6.5125
HUI000109,3.85
HUI000110,5.4075
HUI000111,5.966666666666666
HUI000112,4.2
HUI000113,4.916
HUI000114,3.0
HUI000115,4.63
HUI000116,2.896
HUI000117,5.3625
HUI000118,4.4375
HUI000119,6.2524999999999995
HUI000120,6.25
HUI000121,7.135
HUI000122,2.9375
HUI000123,4.2825
HUI000124,5.233333333333333
HUI000125,3.625
HUI000126,5.805999999999999
HUI000127,4.2700000000000005
HUI000128,5.738333333333333
HUI000129,5.976666666666667
HUI000130,3.4325
HUI000131,6.095000000000001
HUI000132,5.59
HUI000133,4.86
HUI000134,5.741666666666666
HUI000135,3.895
HUI000136,5.182499999999999
HUI000137,5.486
HUI000138,6.909999999999999
HUI000139,3.2574999999999994
HUI000140,6.35
HUI000141,5.476
HUI000142,5.026
HUI000143,4.964
HUI000144,3.3833333333333333
HUI000145,3.5324999999999998
HUI000146,4.6
HUI000147,4.95
HUI000148,6.390000000000001
HUI000149,5.609999999999999
HUI000150,5.75
HUI000151,5.316
HUI000152,5.586
HUI000153,3.713333333333333
HUI000154,3.0625
HUI000155,3.1325000000000003
HUI000156,3.5159999999999996
HUI000157,5.706
HUI000158,5.069999999999999
HUI000159,3.75
HUI000160,3.965
HUI000161,5.583333333333333
HUI000162,2.9899999999999998
HUI000163,5.0
HUI000164,4.6325
HUI000165,4.7
HUI000166,2.8449999999999998
HUI000167,2.9259999999999997
HUI000168,3.8250000000000006
HUI000169,5.17
HUI000170,4.471666666666667
HUI000171,6.1375
HUI000172,4.975
HUI000173,4.6825
HUI000174,3.47
HUI000175,5.3625
HUI000176,6.386000000000001
HUI000177,7.95
HUI000178,6.279999999999999
HUI000179,7.25
HUI000180,3.726
HUI000181,5.7625
HUI000182,5.452500000000001
HUI000183,4.22
HUI000184,4.52
HUI000185,3.1059999999999994
HUI000186,4.1875
HUI000187,3.7299999999999995
HUI000188,4.546
HUI000189,3.5825
HUI000190,3.3324999999999996
HUI000191,6.2700000000000005
HUI000192,5.37
HUI000193,5.395
HUI000194,4.869999999999999
HUI000195,4.83
HUI000196,4.595
HUI000197,3.5575
HUI000198,3.7
HUI000199,7.5825
HUI000200,4.93
HUI000201,3.44
HUI000202,3.825
HUI000203,2.9899999999999998
HUI000204,5.091666666666667
HUI000205,5.86
HUI000206,3.8259999999999996
HUI000207,5.26
HUI000208,5.521666666666667
HUI000209,4.196
HUI000210,7.154999999999999
HUI000211,4.0325
HUI000212,4.0
HUI000213,3.6466666666666665
HUI000214,7.17
HUI000215,5.9125
HUI000216,6.15
HUI000217,5.7875
HUI000218,4.152
HUI000219,4.8
HUI000220,5.283333333333333
HUI000221,4.933333333333334
HUI000222,6.75
HUI000223,4.132
HUI000224,5.895
HUI000225,5.994999999999999
HUI000226,6.2299999999999995
HUI000227,3.341666666666667
HUI000228,4.55
HUI000229,4.176
HUI000230,5.6625
HUI000231,6.07
HUI000232,5.22
HUI000233,4.45
HUI000234,6.5875
HUI000235,4.22
HUI000236,5.62
HUI000237,4.675
HUI000238,5.42
HUI000239,3.6625
HUI000240,5.6575
HUI000241,6.288333333333333
HUI000242,4.296
HUI000243,5.836
HUI000244,3.726
HUI000245,4.2459999999999996
HUI000246,5.766
HUI000247,3.9000000000000004
HUI000248,5.9325
HUI000249,4.833333333333333
HUI000250,3.9260000000000006
HUI000251,4.336
HUI000252,6.1850000000000005
HUI000253,3.4325
HUI000254,4.67
HUI000255,5.9075
HUI000256,4.3625
HUI000257,5.5825
HUI000258,4.15
HUI000259,3.496
HUI000260,3.9166666666666665
HUI000261,3.55
HUI000262,3.5
HUI000263,7.416666666666667
HUI000264,3.8499999999999996
HUI000265,6.02
HUI000266,3.5100000000000002
HUI000267,5.245
HUI000268,6.495
HUI000269,6.38
HUI000270,3.85
HUI000271,5.488333333333333
HUI000272,4.516
HUI000273,4.17
HUI000274,6.0249999999999995
HUI000275,4.875
HUI000276,4.096
HUI000277,6.326
HUI000278,2.6875
HUI000279,3.84
HUI000280,3.83
HUI000281,5.8075
HUI000282,5.4750000000000005
HUI000283,4.95
HUI000284,3.8899999999999997
HUI000285,5.27
HUI000286,7.0
HUI000287,3.8333333333333335
HUI000288,4.146
HUI000289,5.5375
HUI000290,4.5600000000000005
HUI000291,4.7
HUI000292,4.763333333333333
HUI000293,4.5
HUI000294,3.9899999999999998
HUI000295,5.1875
HUI000296,5.6433333333333335
HUI000297,4.3575
HUI000298,4.988333333333333
HUI000299,4.33
HUI000300,4.716
HUI000301,4.475
HUI000302,6.0200000000000005
HUI000303,3.69
HUI000304,4.9375
HUI000305,4.1259999999999994
HUI000306,5.316666666666666
HUI000307,5.42
HUI000309,4.006
HUI000310,4.9775
HUI000311,4.55
HUI000312,3.9699999999999998
HUI000313,5.470000000000001
HUI000314,4.846
HUI000315,6.2775
HUI000316,3.446
HUI000317,3.6875
HUI000318,6.1
HUI000319,6.583333333333333
HUI000320,4.2125
HUI000321,6.6325
HUI000322,4.279999999999999
HUI000323,6.6375
HUI000324,5.857499999999999
HUI000325,5.116
HUI000326,6.225
HUI000327,4.4
HUI000328,5.156
HUI000329,3.87
HUI000330,4.47
HUI000331,5.8374999999999995
HUI000332,6.75
HUI000333,4.0575
HUI000334,4.926
HUI000335,6.5
HUI000336,4.795
HUI000337,6.675
HUI000338,5.055000000000001
HUI000339,4.636
HUI000340,4.166666666666667
HUI000341,6.1375
HUI000342,5.25
HUI000343,4.5875
HUI000344,3.7624999999999997
HUI000345,4.13
HUI000346,4.9375
HUI000347,3.533333333333333
HUI000348,5.13
HUI000349,4.8125
HUI000350,4.4559999999999995
HUI000351,4.1575
HUI000352,3.9574999999999996
HUI000353,5.3825
HUI000354,3.5375
HUI000355,5.1659999999999995
HUI000356,3.746
HUI000357,6.03
HUI000358,3.9299999999999997
HUI000359,3.6500000000000004
HUI000360,3.6700000000000004
HUI000361,4.9575
HUI000362,6.7075
HUI000363,4.9159999999999995
HUI000364,4.9959999999999996
HUI000365,8.125
HUI000366,5.99
HUI000367,3.5
HUI000368,2.9375
HUI000369,5.52
HUI000370,5.406000000000001
HUI000371,5.5375000000000005
HUI000372,4.85
HUI000373,4.4325
HUI000374,4.3375
HUI000375,5.683333333333334
HUI000376,4.945
HUI000377,5.321666666666666
HUI000378,6.4
